MAGNITUDE,PLACE,REGISTERED_AT,UPDATED_AT,TZ,URL,DETAIL,FELT,CDI,MMI,ALERT,STATUS,TSUNAMI,SIG,NET,ID,IDS,SOURCES,TYPES,NST,DMIN,RMS,GAP,MAGTYPE,TYPE,TITLE,GEO_TYPE,LATITUDE,LONGITUDE,ALTITUDE,RN
0.72,"3 km E of The Geysers, CA",2024-10-14 03:00:25.540 Z,2024-10-14 03:02:00.580 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074076,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074076.geojson,,,,,automatic,0,8,nc,75074076,",nc75074076,",",nc,",",nearby-cities,origin,phase-data,",9,0.00899,0.03,77,md,earthquake,"M 0.7 - 3 km E of The Geysers, CA",Point,-122.726165771,38.779666901,1.029999971,2
0.42,"3 km ESE of The Geysers, CA",2024-10-14 03:12:22.680 Z,2024-10-14 03:44:30.484 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074081,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074081.geojson,,,,,automatic,0,3,nc,75074081,",nc75074081,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7,0.007163,0.04,114,md,earthquake,"M 0.4 - 3 km ESE of The Geysers, CA",Point,-122.727996826,38.768333435,0.1800000072,1
0.42,"3 km ESE of The Geysers, CA",2024-10-14 03:12:22.680 Z,2024-10-14 03:13:59.813 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074081,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074081.geojson,,,,,automatic,0,3,nc,75074081,",nc75074081,",",nc,",",nearby-cities,origin,phase-data,",7,0.007163,0.04,114,md,earthquake,"M 0.4 - 3 km ESE of The Geysers, CA",Point,-122.727996826,38.768333435,0.1800000072,2
0.74,"4 km NNW of The Geysers, CA",2024-10-14 04:12:09.420 Z,2024-10-14 04:13:44.838 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074096,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074096.geojson,,,,,automatic,0,8,nc,75074096,",nc75074096,",",nc,",",nearby-cities,origin,phase-data,",12,0.007744,0.02,69,md,earthquake,"M 0.7 - 4 km NNW of The Geysers, CA",Point,-122.777832031,38.805831909,2.25999999,1
0.74,"4 km NNW of The Geysers, CA",2024-10-14 04:12:09.420 Z,2024-10-14 04:13:44.838 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074096,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074096.geojson,,,,,automatic,0,8,nc,75074096,",nc75074096,",",nc,",",nearby-cities,origin,phase-data,",12,0.007744,0.02,69,md,earthquake,"M 0.7 - 4 km NNW of The Geysers, CA",Point,-122.777832031,38.805831909,2.25999999,2
0.95,"23 km SW of New Idria, CA",2024-10-14 05:12:53.990 Z,2024-10-14 05:32:18.253 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074111,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074111.geojson,,,,,automatic,0,14,nc,75074111,",nc75074111,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7,0.0269,0.02,151,md,earthquake,"M 1.0 - 23 km SW of New Idria, CA",Point,-120.802833557,36.242832184,6.639999866,1
0.95,"23 km SW of New Idria, CA",2024-10-14 05:12:53.990 Z,2024-10-14 05:14:30.545 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074111,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074111.geojson,,,,,automatic,0,14,nc,75074111,",nc75074111,",",nc,",",nearby-cities,origin,phase-data,",7,0.0269,0.02,151,md,earthquake,"M 1.0 - 23 km SW of New Idria, CA",Point,-120.802833557,36.242832184,6.639999866,2
0.75,"2 km NNW of The Geysers, CA",2024-10-14 06:29:11.220 Z,2024-10-14 06:47:15.828 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074121,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074121.geojson,,,,,automatic,0,9,nc,75074121,",nc75074121,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14,0.009189,0.02,83,md,earthquake,"M 0.8 - 2 km NNW of The Geysers, CA",Point,-122.769332886,38.795333862,2.720000029,1
0.75,"2 km NNW of The Geysers, CA",2024-10-14 06:29:11.220 Z,2024-10-14 06:47:15.828 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074121,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074121.geojson,,,,,automatic,0,9,nc,75074121,",nc75074121,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14,0.009189,0.02,83,md,earthquake,"M 0.8 - 2 km NNW of The Geysers, CA",Point,-122.769332886,38.795333862,2.720000029,2
1.04,"8 km NNW of The Geysers, CA",2024-10-14 07:39:25.160 Z,2024-10-14 08:09:23.417 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074136,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074136.geojson,,,,,automatic,0,17,nc,75074136,",nc75074136,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19,0.007784,0.02,48,md,earthquake,"M 1.0 - 8 km NNW of The Geysers, CA",Point,-122.813667297,38.830665588,1.620000005,1
1.04,"8 km NNW of The Geysers, CA",2024-10-14 07:39:25.160 Z,2024-10-14 07:41:00.470 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074136,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074136.geojson,,,,,automatic,0,17,nc,75074136,",nc75074136,",",nc,",",nearby-cities,origin,phase-data,",19,0.007784,0.02,48,md,earthquake,"M 1.0 - 8 km NNW of The Geysers, CA",Point,-122.813667297,38.830665588,1.620000005,2
0.84,"7 km WNW of Cobb, CA",2024-10-14 07:57:02.080 Z,2024-10-14 08:17:18.469 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074141,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074141.geojson,,,,,automatic,0,11,nc,75074141,",nc75074141,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17,0.007468,0.02,80,md,earthquake,"M 0.8 - 7 km WNW of Cobb, CA",Point,-122.797164917,38.83316803,2.140000105,1
0.84,"7 km WNW of Cobb, CA",2024-10-14 07:57:02.080 Z,2024-10-14 08:17:18.469 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074141,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074141.geojson,,,,,automatic,0,11,nc,75074141,",nc75074141,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17,0.007468,0.02,80,md,earthquake,"M 0.8 - 7 km WNW of Cobb, CA",Point,-122.797164917,38.83316803,2.140000105,2
1.06,"7 km WNW of Cobb, CA",2024-10-14 12:50:03.770 Z,2024-10-14 13:14:23.528 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074156,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074156.geojson,,,,,automatic,0,17,nc,75074156,",nc75074156,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13,0.01062,0.03,56,md,earthquake,"M 1.1 - 7 km WNW of Cobb, CA",Point,-122.799667358,38.830665588,1.539999962,1
1.06,"7 km WNW of Cobb, CA",2024-10-14 12:50:03.770 Z,2024-10-14 12:51:41.632 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074156,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074156.geojson,,,,,automatic,0,17,nc,75074156,",nc75074156,",",nc,",",nearby-cities,origin,phase-data,",13,0.01062,0.03,56,md,earthquake,"M 1.1 - 7 km WNW of Cobb, CA",Point,-122.799667358,38.830665588,1.539999962,2
1.1,"6 km WNW of Cobb, CA",2024-10-14 13:13:12.290 Z,2024-10-14 13:14:50.634 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074161,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074161.geojson,,,,,automatic,0,19,nc,75074161,",nc75074161,",",nc,",",nearby-cities,origin,phase-data,",20,0.004482,0.03,69,md,earthquake,"M 1.1 - 6 km WNW of Cobb, CA",Point,-122.78616333,38.835334778,1.840000033,1
1.1,"6 km WNW of Cobb, CA",2024-10-14 13:13:12.290 Z,2024-10-14 13:52:16.798 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074161,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074161.geojson,,,,,automatic,0,19,nc,75074161,",nc75074161,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20,0.004482,0.03,69,md,earthquake,"M 1.1 - 6 km WNW of Cobb, CA",Point,-122.78616333,38.835334778,1.840000033,2
1.03,"8 km WNW of Cobb, CA",2024-10-14 14:28:37.890 Z,2024-10-14 14:47:18.200 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074176,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074176.geojson,,,,,automatic,0,16,nc,75074176,",nc75074176,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18,0.01607,0.02,56,md,earthquake,"M 1.0 - 8 km WNW of Cobb, CA",Point,-122.810836792,38.839832306,1.899999976,1
1.03,"8 km WNW of Cobb, CA",2024-10-14 14:28:37.890 Z,2024-10-14 15:09:29.369 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074176,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074176.geojson,,,,,automatic,0,16,nc,75074176,",nc75074176,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18,0.01607,0.02,56,md,earthquake,"M 1.0 - 8 km WNW of Cobb, CA",Point,-122.810836792,38.839832306,1.899999976,2
0.45,"1 km NNE of The Geysers, CA",2024-10-14 15:10:16.070 Z,2024-10-14 15:11:51.323 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074186,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074186.geojson,,,,,automatic,0,3,nc,75074186,",nc75074186,",",nc,",",nearby-cities,origin,phase-data,",7,0.01335,0,126,md,earthquake,"M 0.5 - 1 km NNE of The Geysers, CA",Point,-122.753501892,38.788166046,2.930000067,1
1.03,"2 km NNW of The Geysers, CA",2024-10-14 16:42:35.730 Z,2024-10-14 17:09:30.241 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074211,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074211.geojson,,,,,automatic,0,16,nc,75074211,",nc75074211,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16,0.01453,0.03,83,md,earthquake,"M 1.0 - 2 km NNW of The Geysers, CA",Point,-122.769996643,38.78850174,0.9499999881,1
1.26,"8 km SW of Calistoga, CA",2024-10-14 16:52:06.260 Z,2024-10-14 17:19:28.313 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074216,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074216.geojson,,,,,automatic,0,24,nc,75074216,",nc75074216,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9,0.08739,0.14,113,md,earthquake,"M 1.3 - 8 km SW of Calistoga, CA",Point,-122.62550354,38.516998291,1.100000024,1
0.71,"8 km WNW of Cobb, CA",2024-10-15 13:04:29.900 Z,2024-10-15 13:06:08.585 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074521,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074521.geojson,,,,,automatic,0,8,nc,75074521,",nc75074521,",",nc,",",nearby-cities,origin,phase-data,",14,0.009287,0.02,61,md,earthquake,"M 0.7 - 8 km WNW of Cobb, CA",Point,-122.809165955,38.832668304,2.069999933,1
0.71,"8 km WNW of Cobb, CA",2024-10-15 13:04:29.900 Z,2024-10-15 13:29:29.993 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074521,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074521.geojson,,,,,automatic,0,8,nc,75074521,",nc75074521,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14,0.009287,0.02,61,md,earthquake,"M 0.7 - 8 km WNW of Cobb, CA",Point,-122.809165955,38.832668304,2.069999933,2
0.77,"8 km WNW of Cobb, CA",2024-10-15 13:41:07.750 Z,2024-10-15 14:19:28.352 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074531,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074531.geojson,,,,,automatic,0,9,nc,75074531,",nc75074531,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10,0.01047,0.01,87,md,earthquake,"M 0.8 - 8 km WNW of Cobb, CA",Point,-122.811332703,38.833831787,2.329999924,1
0.77,"8 km WNW of Cobb, CA",2024-10-15 13:41:07.750 Z,2024-10-15 13:57:17.189 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074531,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074531.geojson,,,,,automatic,0,9,nc,75074531,",nc75074531,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10,0.01047,0.01,87,md,earthquake,"M 0.8 - 8 km WNW of Cobb, CA",Point,-122.811332703,38.833831787,2.329999924,2
1.12,"2 km  of The Geysers, CA",2024-10-15 14:19:31.160 Z,2024-10-15 14:57:17.627 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074541,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074541.geojson,,,,,automatic,0,19,nc,75074541,",nc75074541,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19,0.005579,0.03,63,md,earthquake,"M 1.1 - 2 km  of The Geysers, CA",Point,-122.763000488,38.795665741,0.9800000191,1
1.12,"2 km  of The Geysers, CA",2024-10-15 14:19:31.160 Z,2024-10-15 14:21:08.232 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074541,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074541.geojson,,,,,automatic,0,19,nc,75074541,",nc75074541,",",nc,",",nearby-cities,origin,phase-data,",19,0.005579,0.03,63,md,earthquake,"M 1.1 - 2 km  of The Geysers, CA",Point,-122.763000488,38.795665741,0.9800000191,2
0.76,"7 km NNW of The Geysers, CA",2024-10-15 14:40:49.310 Z,2024-10-15 15:09:30.706 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074546,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074546.geojson,,,,,automatic,0,9,nc,75074546,",nc75074546,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15,0.001668,0.02,62,md,earthquake,"M 0.8 - 7 km NNW of The Geysers, CA",Point,-122.807998657,38.823001862,3.00999999,1
0.76,"7 km NNW of The Geysers, CA",2024-10-15 14:40:49.310 Z,2024-10-15 14:42:28.366 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074546,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074546.geojson,,,,,automatic,0,9,nc,75074546,",nc75074546,",",nc,",",nearby-cities,origin,phase-data,",15,0.001668,0.02,62,md,earthquake,"M 0.8 - 7 km NNW of The Geysers, CA",Point,-122.807998657,38.823001862,3.00999999,2
2.86,"3 km  of Canyondam, CA",2024-10-15 15:03:38.280 Z,2024-10-15 15:14:38.739 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074571,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074571.geojson,,,,,automatic,0,126,nc,75074571,",nc75074571,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",36,0.1886,0.2,47,md,earthquake,"M 2.9 - 3 km  of Canyondam, CA",Point,-121.083503723,40.1926651,-1.639999986,1
2.86,"3 km  of Canyondam, CA",2024-10-15 15:03:38.280 Z,2024-10-15 15:05:13.553 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074571,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074571.geojson,,,,,automatic,0,126,nc,75074571,",nc75074571,",",nc,",",nearby-cities,origin,phase-data,",36,0.1886,0.2,47,md,earthquake,"M 2.9 - 3 km  of Canyondam, CA",Point,-121.083503723,40.1926651,-1.639999986,2
2.59,"2 km  of Canyondam, CA",2024-10-15 15:06:08.600 Z,2024-10-15 15:07:52.859 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074576,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074576.geojson,,,,,automatic,0,103,nc,75074576,",nc75074576,",",nc,",",nearby-cities,origin,phase-data,",29,0.1886,0.17,63,md,earthquake,"M 2.6 - 2 km  of Canyondam, CA",Point,-121.081665039,40.186164856,-1.269999981,1
2.59,"2 km  of Canyondam, CA",2024-10-15 15:06:08.600 Z,2024-10-15 15:14:39.740 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074576,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074576.geojson,1,3.1,,,automatic,0,104,nc,75074576,",nc75074576,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",29,0.1886,0.17,63,md,earthquake,"M 2.6 - 2 km  of Canyondam, CA",Point,-121.081665039,40.186164856,-1.269999981,2
1.87,"2 km NW of The Geysers, CA",2024-10-15 15:17:34.610 Z,2024-10-15 15:44:23.938 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074581,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074581.geojson,,,,,automatic,0,54,nc,75074581,",nc75074581,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",35,0.008985,0.04,79,md,earthquake,"M 1.9 - 2 km NW of The Geysers, CA",Point,-122.776664734,38.791332245,1.830000043,1
1.87,"2 km NW of The Geysers, CA",2024-10-15 15:17:34.610 Z,2024-10-15 15:20:37.100 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074581,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074581.geojson,,,,,automatic,0,54,nc,75074581,",nc75074581,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",35,0.008985,0.04,79,md,earthquake,"M 1.9 - 2 km NW of The Geysers, CA",Point,-122.776664734,38.791332245,1.830000043,2
2.12,"15 km WSW of Ferndale, CA",2024-10-15 15:37:00.310 Z,2024-10-15 15:44:25.016 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074586,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074586.geojson,,,,,automatic,0,69,nc,75074586,",nc75074586,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12,0.06683,0.08,306,md,earthquake,"M 2.1 - 15 km WSW of Ferndale, CA",Point,-124.414001465,40.508167267,17.809999466,1
2.47,"11 km NNW of Avenal, CA",2024-10-15 15:46:09.920 Z,2024-10-15 15:50:48.100 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75074591,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75074591.geojson,,,,,automatic,0,94,nc,75074591,",nc75074591,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",32,0.05394,0.14,134,md,earthquake,"M 2.5 - 11 km NNW of Avenal, CA",Point,-120.212333679,36.075000763,9.75,1
1.02,"6 km NNW of The Geysers, CA",2024-10-17 18:45:52.710 Z,2024-10-17 18:47:28.443 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75075531,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75075531.geojson,,,,,automatic,0,16,nc,75075531,",nc75075531,",",nc,",",nearby-cities,origin,phase-data,",24,0.006911,0.01,52,md,earthquake,"M 1.0 - 6 km NNW of The Geysers, CA",Point,-122.801330566,38.82233429,2.880000114,1
1.83,"47 km ESE of West Yellowstone, Montana",2024-10-15 15:33:06.110 Z,2024-10-15 15:53:07.360 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80084536,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80084536.geojson,,,,,reviewed,0,52,uu,80084536,",uu80084536,",",uu,",",origin,phase-data,",21,0.07372,0.13,55,ml,earthquake,"M 1.8 - 47 km ESE of West Yellowstone, Montana",Point,-110.552333333,44.506166667,4.61,1
1.66,"15 km ESE of Kelly, Wyoming",2024-10-14 17:18:03.860 Z,2024-10-14 17:39:21.070 Z,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90063498,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/mb90063498.geojson,,,,,reviewed,0,42,mb,90063498,",mb90063498,",",mb,",",origin,phase-data,",14,0.1242,0.18,134,ml,earthquake,"M 1.7 - 15 km ESE of Kelly, Wyoming",Point,-110.439,43.5795,9.16,1
